walk,seed,generation,best_fitness,mean_fitness,worst_fitness
triangle_walk,3,1,680.00,1896.20,2200.00
triangle_walk,3,2,680.00,1697.80,3480.00
triangle_walk,3,3,680.00,1503.40,4640.00
triangle_walk,3,4,680.00,1087.00,2200.00
triangle_walk,3,5,460.00,841.20,3480.00
triangle_walk,3,6,400.00,772.20,2560.00
triangle_walk,3,7,320.00,772.80,3480.00
triangle_walk,3,8,320.00,676.70,2680.00
triangle_walk,3,9,320.00,776.90,7160.00
triangle_walk,3,10,320.00,615.20,2640.00
triangle_walk,3,11,320.00,585.50,7160.00
triangle_walk,3,12,280.00,521.30,3560.00
triangle_walk,3,13,280.00,470.20,1800.00
triangle_walk,3,14,280.00,446.80,2560.00
triangle_walk,3,15,280.00,468.60,4640.00
triangle_walk,3,16,280.00,542.80,7120.00
triangle_walk,3,17,280.00,441.30,2020.00
triangle_walk,3,18,280.00,544.60,6840.00
triangle_walk,3,19,280.00,556.20,6760.00
triangle_walk,4,0,720.00,2035.60,2200.00
triangle_walk,4,1,1480.00,1870.00,2200.00
triangle_walk,4,2,940.00,1723.20,2200.00
triangle_walk,4,3,680.00,1616.60,2200.00
triangle_walk,4,4,680.00,1532.90,5660.00
triangle_walk,4,5,680.00,1193.30,2560.00
triangle_walk,4,6,680.00,948.50,2560.00
triangle_walk,4,7,680.00,848.60,2200.00
triangle_walk,4,8,610.00,812.70,2560.00
triangle_walk,4,9,500.00,959.90,6320.00
triangle_walk,4,10,320.00,777.70,2200.00
triangle_walk,4,11,320.00,758.30,2200.00
triangle_walk,4,12,320.00,805.50,5660.00
triangle_walk,4,13,320.00,666.10,1980.00
triangle_walk,4,14,280.00,629.20,2700.00
triangle_walk,4,15,320.00,675.80,4440.00
triangle_walk,4,16,280.00,574.60,2780.00
triangle_walk,4,17,280.00,507.80,2600.00
triangle_walk,4,18,280.00,520.80,6840.00
triangle_walk,4,19,280.00,595.70,6780.00
triangle_walk,5,0,1400.00,2021.10,2200.00
triangle_walk,5,1,680.00,1870.60,2200.00
triangle_walk,5,2,680.00,1712.30,2200.00
triangle_walk,5,3,680.00,1607.20,2200.00
triangle_walk,5,4,320.00,1378.90,2200.00
triangle_walk,5,5,320.00,1182.90,2200.00
triangle_walk,5,6,320.00,1070.30,5120.00
triangle_walk,5,7,320.00,830.70,2200.00
triangle_walk,5,8,320.00,699.90,3040.00
triangle_walk,5,9,320.00,637.70,3520.00
triangle_walk,5,10,280.00,502.40,3360.00
triangle_walk,5,11,240.00,629.10,3520.00
triangle_walk,5,12,240.00,539.00,2480.00
triangle_walk,5,13,240.00,501.10,2600.00
triangle_walk,5,14,240.00,489.80,2400.00
triangle_walk,5,15,240.00,451.80,3620.00
triangle_walk,5,16,240.00,435.90,2200.00
triangle_walk,5,17,240.00,472.90,3480.00
triangle_walk,5,18,240.00,443.70,2200.00
triangle_walk,5,19,240.00,459.20,2560.00
triangle_walk,6,0,1760.00,2046.40,2200.00
triangle_walk,6,1,940.00,1831.20,2200.00
triangle_walk,6,2,860.00,1742.00,2200.00
triangle_walk,6,3,680.00,1698.40,2200.00
triangle_walk,6,4,680.00,1500.60,2200.00
triangle_walk,6,5,540.00,1328.10,5160.00
triangle_walk,6,6,680.00,964.40,4640.00
triangle_walk,6,7,680.00,878.60,2200.00
triangle_walk,6,8,500.00,851.00,2600.00
triangle_walk,6,9,500.00,752.90,2200.00
triangle_walk,6,10,500.00,899.80,6320.00
triangle_walk,6,11,400.00,759.20,2560.00
triangle_walk,6,12,360.00,789.20,3660.00
triangle_walk,6,13,280.00,729.40,3980.00
triangle_walk,6,14,280.00,549.20,1800.00
triangle_walk,6,15,280.00,556.50,2200.00
triangle_walk,6,16,280.00,482.30,1850.00
triangle_walk,6,17,280.00,626.60,5940.00
triangle_walk,6,18,280.00,533.60,3760.00
triangle_walk,6,19,280.00,477.10,1800.00
triangle_walk,7,0,760.00,2011.40,2200.00
triangle_walk,7,1,720.00,1857.10,2200.00
triangle_walk,7,2,720.00,1601.50,2200.00
triangle_walk,7,3,680.00,1408.00,2360.00
triangle_walk,7,4,440.00,1146.70,6400.00
triangle_walk,7,5,440.00,949.40,5000.00
triangle_walk,7,6,440.00,879.40,2200.00
triangle_walk,7,7,320.00,867.20,2200.00
triangle_walk,7,8,320.00,874.20,2200.00
triangle_walk,7,9,280.00,786.70,6320.00
triangle_walk,7,10,280.00,694.10,2200.00
triangle_walk,7,11,280.00,524.60,1760.00
triangle_walk,7,12,280.00,383.00,1620.00
triangle_walk,7,13,280.00,443.00,2200.00
triangle_walk,7,14,280.00,499.30,6840.00
triangle_walk,7,15,280.00,485.80,6900.00
triangle_walk,7,16,280.00,415.20,2200.00
triangle_walk,7,17,280.00,491.10,4720.00
triangle_walk,7,18,280.00,435.90,1980.00
triangle_walk,7,19,280.00,466.70,6760.00
triangle_walk,8,0,720.00,2043.80,2200.00
triangle_walk,8,1,720.00,1791.20,2200.00
triangle_walk,8,2,400.00,1542.50,2200.00
triangle_walk,8,3,400.00,1199.20,2660.00
triangle_walk,8,4,400.00,977.80,3240.00
triangle_walk,8,5,400.00,774.00,2200.00
triangle_walk,8,6,400.00,772.40,2560.00
triangle_walk,8,7,400.00,842.20,2200.00
triangle_walk,8,8,320.00,772.00,2200.00
triangle_walk,8,9,320.00,751.70,2200.00
triangle_walk,8,10,320.00,645.50,3240.00
triangle_walk,8,11,320.00,680.50,7060.00
triangle_walk,8,12,320.00,646.90,3240.00
triangle_walk,8,13,320.00,511.70,3120.00
triangle_walk,8,14,320.00,551.00,4200.00
triangle_walk,8,15,320.00,623.10,3700.00
triangle_walk,8,16,280.00,541.10,2380.00
triangle_walk,8,17,280.00,568.00,2340.00
triangle_walk,8,18,280.00,559.60,2380.00
triangle_walk,8,19,280.00,594.90,2460.00
triangle_walk,9,0,1480.00,2070.00,2200.00
triangle_walk,9,1,680.00,1913.80,2200.00
triangle_walk,9,2,680.00,1777.10,2200.00
triangle_walk,9,3,680.00,1589.60,2200.00
triangle_walk,9,4,500.00,1475.40,6480.00
triangle_walk,9,5,320.00,1099.20,2560.00
triangle_walk,9,6,500.00,917.40,3820.00
triangle_walk,9,7,400.00,812.40,2200.00
triangle_walk,9,8,320.00,714.80,2600.00
triangle_walk,9,9,280.00,683.50,2240.00
triangle_walk,9,10,280.00,608.10,2720.00
triangle_walk,9,11,280.00,640.30,6580.00
triangle_walk,9,12,280.00,630.30,6740.00
triangle_walk,9,13,280.00,502.20,7440.00
triangle_walk,9,14,280.00,413.40,1840.00
triangle_walk,9,15,280.00,409.40,2200.00
triangle_walk,9,16,280.00,500.50,6740.00
triangle_walk,9,17,280.00,404.40,1760.00
triangle_walk,9,18,280.00,473.60,3480.00
triangle_walk,9,19,280.00,465.80,3480.00
triangle_walk,10,0,1400.00,2026.20,2200.00
triangle_walk,10,1,680.00,1813.70,2200.00
triangle_walk,10,2,680.00,1676.60,2200.00
triangle_walk,10,3,680.00,1460.70,2200.00
triangle_walk,10,4,680.00,1242.90,2200.00
triangle_walk,10,5,540.00,983.30,6320.00
triangle_walk,10,6,360.00,845.80,2200.00
triangle_walk,10,7,360.00,799.20,2560.00
triangle_walk,10,8,360.00,806.10,6320.00
triangle_walk,10,9,360.00,723.00,2200.00
triangle_walk,10,10,360.00,816.00,6320.00
triangle_walk,10,11,320.00,745.00,5660.00
triangle_walk,10,12,320.00,626.20,4460.00
triangle_walk,10,13,240.00,601.90,4560.00
triangle_walk,10,14,240.00,521.70,2200.00
triangle_walk,10,15,240.00,579.30,2200.00
triangle_walk,10,16,240.00,600.60,4900.00
triangle_walk,10,17,240.00,478.90,2200.00
triangle_walk,10,18,240.00,708.90,5200.00
triangle_walk,10,19,240.00,486.00,2200.00
