walk,seed,generation,best_fitness,mean_fitness,worst_fitness
triangle_walk,5,12,240.00,1058.50,4380.00
triangle_walk,5,13,240.00,963.80,3960.00
triangle_walk,5,14,240.00,887.70,8760.00
triangle_walk,5,15,240.00,790.80,7740.00
triangle_walk,5,16,240.00,625.10,7780.00
triangle_walk,5,17,240.00,578.50,7240.00
triangle_walk,5,18,240.00,471.00,7240.00
triangle_walk,5,19,240.00,685.80,7240.00
triangle_walk,6,0,1760.00,2117.60,2200.00
triangle_walk,6,1,1760.00,1959.80,2200.00
triangle_walk,6,2,680.00,1790.20,2200.00
triangle_walk,6,3,680.00,1746.60,2200.00
triangle_walk,6,4,1220.00,1764.60,5200.00
triangle_walk,6,5,1220.00,1693.80,2290.00
triangle_walk,6,6,640.00,1612.20,5200.00
triangle_walk,6,7,640.00,1535.90,2240.00
triangle_walk,6,8,640.00,1402.90,4900.00
triangle_walk,6,9,640.00,1242.10,2580.00
triangle_walk,6,10,640.00,1160.20,11280.00
triangle_walk,6,11,460.00,988.50,3360.00
triangle_walk,6,12,460.00,927.50,3360.00
triangle_walk,6,13,460.00,728.50,1870.00
triangle_walk,6,14,460.00,822.00,5200.00
triangle_walk,6,15,460.00,750.90,11100.00
triangle_walk,6,16,460.00,765.20,2400.00
triangle_walk,6,17,460.00,954.50,11100.00
triangle_walk,6,18,460.00,895.70,7690.00
triangle_walk,6,19,460.00,718.80,3420.00
triangle_walk,7,0,1760.00,2114.00,5200.00
triangle_walk,7,1,920.00,1932.80,2200.00
triangle_walk,7,2,680.00,1738.30,3360.00
triangle_walk,7,3,680.00,1658.20,5200.00
triangle_walk,7,4,680.00,1467.80,2200.00
triangle_walk,7,5,680.00,1243.70,2200.00
triangle_walk,7,6,680.00,1077.70,2420.00
triangle_walk,7,7,680.00,1066.30,2620.00
triangle_walk,7,8,680.00,923.50,2400.00
triangle_walk,7,9,680.00,963.20,2600.00
triangle_walk,7,10,680.00,853.10,2200.00
triangle_walk,7,11,680.00,973.40,3100.00
triangle_walk,7,12,680.00,893.00,2310.00
triangle_walk,7,13,680.00,957.00,8100.00
triangle_walk,7,14,680.00,948.70,2760.00
triangle_walk,7,15,680.00,840.80,2200.00
triangle_walk,7,16,680.00,1062.70,7560.00
triangle_walk,7,17,680.00,1066.80,2290.00
triangle_walk,7,18,680.00,1024.20,9900.00
triangle_walk,7,19,680.00,939.90,2620.00
triangle_walk,8,0,920.00,2146.80,6160.00
triangle_walk,8,1,920.00,1997.00,5200.00
triangle_walk,8,2,680.00,1794.80,4020.00
triangle_walk,8,3,680.00,1557.70,4020.00
triangle_walk,8,4,680.00,1359.20,2200.00
triangle_walk,8,5,680.00,1081.40,2520.00
triangle_walk,8,6,680.00,1089.80,11400.00
triangle_walk,8,7,640.00,894.40,11700.00
triangle_walk,8,8,640.00,823.50,4020.00
triangle_walk,8,9,640.00,867.90,8100.00
