walk,seed,generation,best_fitness,mean_fitness,worst_fitness
short_walk,4,9,360.00,474.30,2760.00
short_walk,4,10,360.00,466.30,2220.00
short_walk,4,11,360.00,406.70,1440.00
short_walk,4,12,160.00,391.60,880.00
short_walk,4,13,160.00,459.00,2220.00
short_walk,4,14,100.00,463.00,2760.00
short_walk,4,15,100.00,429.40,2220.00
short_walk,4,16,100.00,402.90,1140.00
short_walk,4,17,100.00,385.50,3200.00
short_walk,4,18,100.00,376.00,1880.00
short_walk,4,19,100.00,348.50,2220.00
short_walk,5,0,440.00,752.80,920.00
short_walk,5,1,440.00,645.80,880.00
short_walk,5,2,400.00,533.30,1860.00
short_walk,5,3,400.00,505.10,1640.00
short_walk,5,4,360.00,485.00,1180.00
short_walk,5,5,180.00,480.20,1180.00
short_walk,5,6,180.00,494.20,1640.00
short_walk,5,7,180.00,495.80,2520.00
short_walk,5,8,180.00,473.40,1620.00
short_walk,5,9,180.00,525.90,3980.00
short_walk,5,10,140.00,419.70,1440.00
short_walk,5,11,140.00,523.60,4260.00
short_walk,5,12,140.00,456.20,1620.00
short_walk,5,13,140.00,382.30,1920.00
short_walk,5,14,140.00,526.10,4280.00
short_walk,5,15,140.00,333.00,2500.00
short_walk,5,16,140.00,269.40,1480.00
short_walk,5,17,140.00,337.90,3160.00
short_walk,5,18,140.00,310.90,2500.00
short_walk,5,19,140.00,337.10,4280.00
short_walk,6,0,440.00,777.60,2700.00
short_walk,6,1,440.00,601.80,880.00
short_walk,6,2,440.00,526.20,1640.00
short_walk,6,3,440.00,485.50,1180.00
short_walk,6,4,440.00,468.90,1180.00
short_walk,6,5,440.00,476.70,2320.00
short_walk,6,6,360.00,482.50,1180.00
short_walk,6,7,360.00,459.80,880.00
short_walk,6,8,360.00,458.30,880.00
short_walk,6,9,100.00,461.20,1640.00
short_walk,6,10,100.00,424.10,880.00
short_walk,6,11,20.00,418.70,1040.00
short_walk,6,12,20.00,370.10,1300.00
short_walk,6,13,20.00,363.80,3200.00
short_walk,6,14,0.00,229.20,920.00
short_walk,7,0,440.00,771.50,1640.00
short_walk,7,1,440.00,672.50,1220.00
short_walk,7,2,440.00,530.50,880.00
short_walk,7,3,360.00,481.10,1860.00
short_walk,7,4,360.00,473.50,1300.00
short_walk,7,5,360.00,442.40,880.00
short_walk,7,6,360.00,442.90,1300.00
short_walk,7,7,360.00,408.40,880.00
short_walk,7,8,360.00,397.90,1180.00
short_walk,7,9,60.00,419.40,2700.00
short_walk,7,10,60.00,408.70,3060.00
short_walk,7,11,60.00,418.40,2700.00
short_walk,7,12,60.00,381.70,1300.00
short_walk,7,13,60.00,365.50,1420.00
short_walk,7,14,60.00,346.90,3060.00
short_walk,7,15,60.00,288.20,1410.00
short_walk,7,16,60.00,271.40,2700.00
short_walk,7,17,60.00,198.20,2700.00
short_walk,7,18,60.00,164.40,2080.00
short_walk,7,19,60.00,195.70,1620.00
short_walk,8,0,440.00,769.20,880.00
short_walk,8,1,440.00,677.80,2340.00
short_walk,8,2,440.00,508.60,880.00
short_walk,8,3,300.00,500.60,1860.00
short_walk,8,4,80.00,456.40,880.00
short_walk,8,5,80.00,455.10,880.00
short_walk,8,6,80.00,410.20,880.00
short_walk,8,7,80.00,397.40,1640.00
short_walk,8,8,80.00,245.90,880.00
short_walk,8,9,80.00,233.10,2320.00
short_walk,8,10,80.00,160.30,1360.00
short_walk,8,11,80.00,176.70,2320.00
short_walk,8,12,80.00,232.20,2060.00
short_walk,8,13,80.00,147.30,1000.00
short_walk,8,14,80.00,182.80,1620.00
short_walk,8,15,80.00,236.50,2200.00
short_walk,8,16,20.00,206.40,2060.00
short_walk,8,17,20.00,230.40,3640.00
short_walk,8,18,20.00,169.80,2060.00
short_walk,8,19,20.00,153.70,880.00
short_walk,9,0,440.00,767.80,1860.00
short_walk,9,1,440.00,670.30,2340.00
short_walk,9,2,440.00,580.10,1860.00
short_walk,9,3,440.00,506.10,1640.00
short_walk,9,4,360.00,495.20,2960.00
short_walk,9,5,360.00,488.00,1640.00
short_walk,9,6,80.00,447.70,880.00
short_walk,9,7,60.00,455.00,1440.00
short_walk,9,8,60.00,435.20,1440.00
short_walk,9,9,60.00,399.80,900.00
short_walk,9,10,60.00,357.50,1600.00
short_walk,9,11,60.00,256.00,2080.00
short_walk,9,12,60.00,239.50,1620.00
short_walk,9,13,60.00,211.10,1200.00
short_walk,9,14,0.00,204.60,1380.00
short_walk,10,0,440.00,784.60,2700.00
short_walk,10,1,440.00,681.20,2700.00
short_walk,10,2,440.00,553.50,1400.00
short_walk,10,3,420.00,504.50,1640.00
short_walk,10,4,360.00,489.50,2700.00
short_walk,10,5,360.00,485.20,1180.00
short_walk,10,6,220.00,479.40,1640.00
short_walk,10,7,220.00,469.10,1640.00
short_walk,10,8,220.00,464.60,2700.00
short_walk,10,9,200.00,451.30,2320.00
short_walk,10,10,80.00,393.20,1980.00
short_walk,10,11,60.00,374.90,2280.00
short_walk,10,12,0.00,325.50,2520.00
triangle_walk,1,0,1560.00,2130.20,2760.00
triangle_walk,1,1,1560.00,2079.80,5120.00
triangle_walk,1,2,1560.00,1975.90,5120.00
triangle_walk,1,3,1560.00,1800.40,3320.00
triangle_walk,1,4,1560.00,1768.40,5200.00
triangle_walk,1,5,1560.00,1666.60,4920.00
triangle_walk,1,6,1560.00,1823.50,8040.00
